x	y	key	clickSelects	showSelected2	PANEL
0.666666666666667	1	0.666666666666667 1	11	196	1
0.5	1	0.5 1	12	196	1
0.333333333333333	1	0.333333333333333 1	13	196	1
0.166666666666667	1	0.166666666666667 1	14	196	1
0	1	0 1	15	196	1
0.166666666666667	1	0.166666666666667 1	16	196	1
0.333333333333333	1	0.333333333333333 1	17	196	1
0.5	1	0.5 1	18	196	1
0.666666666666667	1	0.666666666666667 1	19	196	1
1	1	1 1	20	196	1
0.833333333333333	1	0.833333333333333 1	21	196	1
1	1	1 1	22	196	1
0.833333333333333	1	0.833333333333333 1	23	196	1
1	1	1 1	24	196	1
0	0	0 0	1	197	1
0.166666666666667	0	0.166666666666667 0	2	197	1
0.166666666666667	0.5	0.166666666666667 0.5	3	197	1
0.333333333333333	0.5	0.333333333333333 0.5	4	197	1
0.5	0.5	0.5 0.5	5	197	1
0.5	1	0.5 1	6	197	1
0.333333333333333	1	0.333333333333333 1	7	197	1
0.166666666666667	1	0.166666666666667 1	8	197	1
0	1	0 1	9	197	1
0.166666666666667	1	0.166666666666667 1	10	197	1
0.333333333333333	1	0.333333333333333 1	11	197	1
0.5	1	0.5 1	12	197	1
0.5	0.5	0.5 0.5	13	197	1
0.5	0	0.5 0	14	197	1
0.5	0.5	0.5 0.5	15	197	1
0.5	1	0.5 1	16	197	1
1	1	1 1	17	197	1
0.833333333333333	1	0.833333333333333 1	18	197	1
0.666666666666667	1	0.666666666666667 1	19	197	1
0.833333333333333	1	0.833333333333333 1	20	197	1
1	1	1 1	21	197	1
0.833333333333333	1	0.833333333333333 1	22	197	1
1	1	1 1	23	197	1
0	0	0 0	1	198	1
0	0.5	0 0.5	2	198	1
0	0	0 0	3	198	1
0	0.5	0 0.5	4	198	1
0.166666666666667	0.5	0.166666666666667 0.5	5	198	1
0.166666666666667	1	0.166666666666667 1	6	198	1
0.333333333333333	1	0.333333333333333 1	7	198	1
0.5	1	0.5 1	8	198	1
0.333333333333333	1	0.333333333333333 1	9	198	1
0.166666666666667	1	0.166666666666667 1	10	198	1
0	1	0 1	11	198	1
0.166666666666667	1	0.166666666666667 1	12	198	1
0.333333333333333	1	0.333333333333333 1	13	198	1
0.5	1	0.5 1	14	198	1
0.5	0.5	0.5 0.5	15	198	1
0.5	1	0.5 1	16	198	1
1	1	1 1	17	198	1
0.833333333333333	1	0.833333333333333 1	18	198	1
0.666666666666667	1	0.666666666666667 1	19	198	1
0.833333333333333	1	0.833333333333333 1	20	198	1
1	1	1 1	21	198	1
0.833333333333333	1	0.833333333333333 1	22	198	1
1	1	1 1	23	198	1
0	0	0 0	1	199	1
0	0.5	0 0.5	2	199	1
0	0	0 0	3	199	1
0	0.5	0 0.5	4	199	1
0.166666666666667	0.5	0.166666666666667 0.5	5	199	1
0.333333333333333	0.5	0.333333333333333 0.5	6	199	1
0.5	0.5	0.5 0.5	7	199	1
0.5	1	0.5 1	8	199	1
0.333333333333333	1	0.333333333333333 1	9	199	1
0.166666666666667	1	0.166666666666667 1	10	199	1
0	1	0 1	11	199	1
0.166666666666667	1	0.166666666666667 1	12	199	1
0.333333333333333	1	0.333333333333333 1	13	199	1
0.5	1	0.5 1	14	199	1
0.5	0.5	0.5 0.5	15	199	1
0.5	1	0.5 1	16	199	1
1	1	1 1	17	199	1
0.833333333333333	1	0.833333333333333 1	18	199	1
0.666666666666667	1	0.666666666666667 1	19	199	1
0.833333333333333	1	0.833333333333333 1	20	199	1
1	1	1 1	21	199	1
0.833333333333333	1	0.833333333333333 1	22	199	1
1	1	1 1	23	199	1
0	0	0 0	1	200	1
0	0.5	0 0.5	2	200	1
0	1	0 1	3	200	1
0	0.5	0 0.5	4	200	1
0	0	0 0	5	200	1
0	0.5	0 0.5	6	200	1
0	1	0 1	7	200	1
0.166666666666667	1	0.166666666666667 1	8	200	1
0.333333333333333	1	0.333333333333333 1	9	200	1
0.5	1	0.5 1	10	200	1
0.333333333333333	1	0.333333333333333 1	11	200	1
0.166666666666667	1	0.166666666666667 1	12	200	1
0	1	0 1	13	200	1
0.166666666666667	1	0.166666666666667 1	14	200	1
0.333333333333333	1	0.333333333333333 1	15	200	1
0.5	1	0.5 1	16	200	1
1	1	1 1	17	200	1
0.833333333333333	1	0.833333333333333 1	18	200	1
0.666666666666667	1	0.666666666666667 1	19	200	1
0.833333333333333	1	0.833333333333333 1	20	200	1
1	1	1 1	21	200	1
0.833333333333333	1	0.833333333333333 1	22	200	1
1	1	1 1	23	200	1
0	0	0 0	1	201	1
0.166666666666667	0	0.166666666666667 0	2	201	1
0.333333333333333	0	0.333333333333333 0	3	201	1
0.333333333333333	0.5	0.333333333333333 0.5	4	201	1
0.5	0.5	0.5 0.5	5	201	1
0.333333333333333	0.5	0.333333333333333 0.5	6	201	1
0.333333333333333	1	0.333333333333333 1	7	201	1
0.166666666666667	1	0.166666666666667 1	8	201	1
0	1	0 1	9	201	1
0.166666666666667	1	0.166666666666667 1	10	201	1
0.333333333333333	1	0.333333333333333 1	11	201	1
0.333333333333333	0.5	0.333333333333333 0.5	12	201	1
0.5	0.5	0.5 0.5	13	201	1
0.5	0	0.5 0	14	201	1
0.5	0.5	0.5 0.5	15	201	1
0.5	1	0.5 1	16	201	1
1	1	1 1	17	201	1
0.833333333333333	1	0.833333333333333 1	18	201	1
0.666666666666667	1	0.666666666666667 1	19	201	1
0.833333333333333	1	0.833333333333333 1	20	201	1
1	1	1 1	21	201	1
0.833333333333333	1	0.833333333333333 1	22	201	1
1	1	1 1	23	201	1
0	0	0 0	1	202	1
0	0.5	0 0.5	2	202	1
0	0	0 0	3	202	1
0	0.5	0 0.5	4	202	1
0.166666666666667	0.5	0.166666666666667 0.5	5	202	1
0.333333333333333	0.5	0.333333333333333 0.5	6	202	1
0.333333333333333	1	0.333333333333333 1	7	202	1
0.5	1	0.5 1	8	202	1
0.333333333333333	1	0.333333333333333 1	9	202	1
0.166666666666667	1	0.166666666666667 1	10	202	1
0	1	0 1	11	202	1
0.166666666666667	1	0.166666666666667 1	12	202	1
0.333333333333333	1	0.333333333333333 1	13	202	1
0.5	1	0.5 1	14	202	1
0.5	0.5	0.5 0.5	15	202	1
0.5	1	0.5 1	16	202	1
1	1	1 1	17	202	1
0.833333333333333	1	0.833333333333333 1	18	202	1
0.666666666666667	1	0.666666666666667 1	19	202	1
0.833333333333333	1	0.833333333333333 1	20	202	1
1	1	1 1	21	202	1
0.833333333333333	1	0.833333333333333 1	22	202	1
1	1	1 1	23	202	1
0	0	0 0	1	203	1
0	0.5	0 0.5	2	203	1
0	0	0 0	3	203	1
0	0.5	0 0.5	4	203	1
0.166666666666667	0.5	0.166666666666667 0.5	5	203	1
0.333333333333333	0.5	0.333333333333333 0.5	6	203	1
0.5	0.5	0.5 0.5	7	203	1
0.333333333333333	0.5	0.333333333333333 0.5	8	203	1
0.333333333333333	1	0.333333333333333 1	9	203	1
0.166666666666667	1	0.166666666666667 1	10	203	1
0	1	0 1	11	203	1
0.166666666666667	1	0.166666666666667 1	12	203	1
0.333333333333333	1	0.333333333333333 1	13	203	1
0.333333333333333	0.5	0.333333333333333 0.5	14	203	1
0.5	0.5	0.5 0.5	15	203	1
0.5	1	0.5 1	16	203	1
1	1	1 1	17	203	1
0.833333333333333	1	0.833333333333333 1	18	203	1
0.666666666666667	1	0.666666666666667 1	19	203	1
0.833333333333333	1	0.833333333333333 1	20	203	1
1	1	1 1	21	203	1
0.833333333333333	1	0.833333333333333 1	22	203	1
1	1	1 1	23	203	1
0	0	0 0	1	204	1
0	0.5	0 0.5	2	204	1
0	1	0 1	3	204	1
0	0.5	0 0.5	4	204	1
0	0	0 0	5	204	1
0	0.5	0 0.5	6	204	1
0	1	0 1	7	204	1
0.166666666666667	1	0.166666666666667 1	8	204	1
0.333333333333333	1	0.333333333333333 1	9	204	1
0.5	1	0.5 1	10	204	1
0.333333333333333	1	0.333333333333333 1	11	204	1
0.166666666666667	1	0.166666666666667 1	12	204	1
0	1	0 1	13	204	1
0.166666666666667	1	0.166666666666667 1	14	204	1
0.333333333333333	1	0.333333333333333 1	15	204	1
0.5	1	0.5 1	16	204	1
1	1	1 1	17	204	1
0.833333333333333	1	0.833333333333333 1	18	204	1
0.666666666666667	1	0.666666666666667 1	19	204	1
0.833333333333333	1	0.833333333333333 1	20	204	1
1	1	1 1	21	204	1
0.833333333333333	1	0.833333333333333 1	22	204	1
1	1	1 1	23	204	1
0	0	0 0	1	205	1
0.166666666666667	0	0.166666666666667 0	2	205	1
0.166666666666667	0.5	0.166666666666667 0.5	3	205	1
0.333333333333333	0.5	0.333333333333333 0.5	4	205	1
0.333333333333333	1	0.333333333333333 1	5	205	1
0.166666666666667	1	0.166666666666667 1	6	205	1
0	1	0 1	7	205	1
0.166666666666667	1	0.166666666666667 1	8	205	1
0.333333333333333	1	0.333333333333333 1	9	205	1
0.333333333333333	0.5	0.333333333333333 0.5	10	205	1
0.333333333333333	0	0.333333333333333 0	11	205	1
0.333333333333333	0.5	0.333333333333333 0.5	12	205	1
0.333333333333333	1	0.333333333333333 1	13	205	1
1	1	1 1	14	205	1
0.833333333333333	1	0.833333333333333 1	15	205	1
0.666666666666667	1	0.666666666666667 1	16	205	1
0.5	1	0.5 1	17	205	1
0.666666666666667	1	0.666666666666667 1	18	205	1
0.833333333333333	1	0.833333333333333 1	19	205	1
1	1	1 1	20	205	1
0.833333333333333	1	0.833333333333333 1	21	205	1
1	1	1 1	22	205	1
0	0	0 0	1	206	1
0	0.5	0 0.5	2	206	1
0	0	0 0	3	206	1
0	0.5	0 0.5	4	206	1
0.166666666666667	0.5	0.166666666666667 0.5	5	206	1
0.166666666666667	1	0.166666666666667 1	6	206	1
0.333333333333333	1	0.333333333333333 1	7	206	1
0.166666666666667	1	0.166666666666667 1	8	206	1
0	1	0 1	9	206	1
0.166666666666667	1	0.166666666666667 1	10	206	1
0.333333333333333	1	0.333333333333333 1	11	206	1
0.333333333333333	0.5	0.333333333333333 0.5	12	206	1
0.333333333333333	1	0.333333333333333 1	13	206	1
1	1	1 1	14	206	1
0.833333333333333	1	0.833333333333333 1	15	206	1
0.666666666666667	1	0.666666666666667 1	16	206	1
0.5	1	0.5 1	17	206	1
0.666666666666667	1	0.666666666666667 1	18	206	1
0.833333333333333	1	0.833333333333333 1	19	206	1
1	1	1 1	20	206	1
0.833333333333333	1	0.833333333333333 1	21	206	1
1	1	1 1	22	206	1
0	0	0 0	1	207	1
0	0.5	0 0.5	2	207	1
0	0	0 0	3	207	1
0	0.5	0 0.5	4	207	1
0.166666666666667	0.5	0.166666666666667 0.5	5	207	1
0.333333333333333	0.5	0.333333333333333 0.5	6	207	1
0.333333333333333	1	0.333333333333333 1	7	207	1
0.166666666666667	1	0.166666666666667 1	8	207	1
0	1	0 1	9	207	1
0.166666666666667	1	0.166666666666667 1	10	207	1
0.333333333333333	1	0.333333333333333 1	11	207	1
0.333333333333333	0.5	0.333333333333333 0.5	12	207	1
0.333333333333333	1	0.333333333333333 1	13	207	1
1	1	1 1	14	207	1
0.833333333333333	1	0.833333333333333 1	15	207	1
0.666666666666667	1	0.666666666666667 1	16	207	1
0.5	1	0.5 1	17	207	1
0.666666666666667	1	0.666666666666667 1	18	207	1
0.833333333333333	1	0.833333333333333 1	19	207	1
1	1	1 1	20	207	1
0.833333333333333	1	0.833333333333333 1	21	207	1
1	1	1 1	22	207	1
0	0	0 0	1	208	1
0	0.5	0 0.5	2	208	1
0	1	0 1	3	208	1
0	0.5	0 0.5	4	208	1
0	0	0 0	5	208	1
0	0.5	0 0.5	6	208	1
0	1	0 1	7	208	1
0.166666666666667	1	0.166666666666667 1	8	208	1
0.333333333333333	1	0.333333333333333 1	9	208	1
0.166666666666667	1	0.166666666666667 1	10	208	1
0	1	0 1	11	208	1
0.166666666666667	1	0.166666666666667 1	12	208	1
0.333333333333333	1	0.333333333333333 1	13	208	1
1	1	1 1	14	208	1
0.833333333333333	1	0.833333333333333 1	15	208	1
0.666666666666667	1	0.666666666666667 1	16	208	1
0.5	1	0.5 1	17	208	1
0.666666666666667	1	0.666666666666667 1	18	208	1
0.833333333333333	1	0.833333333333333 1	19	208	1
1	1	1 1	20	208	1
0.833333333333333	1	0.833333333333333 1	21	208	1
1	1	1 1	22	208	1
0	0	0 0	1	209	1
0.166666666666667	0	0.166666666666667 0	2	209	1
0.166666666666667	0.5	0.166666666666667 0.5	3	209	1
0.333333333333333	0.5	0.333333333333333 0.5	4	209	1
0.5	0.5	0.5 0.5	5	209	1
0.333333333333333	0.5	0.333333333333333 0.5	6	209	1
0.333333333333333	1	0.333333333333333 1	7	209	1
0.166666666666667	1	0.166666666666667 1	8	209	1
0	1	0 1	9	209	1
0.166666666666667	1	0.166666666666667 1	10	209	1
0.333333333333333	1	0.333333333333333 1	11	209	1
0.333333333333333	0.5	0.333333333333333 0.5	12	209	1
0.5	0.5	0.5 0.5	13	209	1
0.5	0	0.5 0	14	209	1
0.5	0.5	0.5 0.5	15	209	1
0.5	1	0.5 1	16	209	1
1	1	1 1	17	209	1
0.833333333333333	1	0.833333333333333 1	18	209	1
1	1	1 1	19	209	1
0.833333333333333	1	0.833333333333333 1	20	209	1
1	1	1 1	21	209	1
0.833333333333333	1	0.833333333333333 1	22	209	1
1	1	1 1	23	209	1
0	0	0 0	1	210	1
0	0.5	0 0.5	2	210	1
0	0	0 0	3	210	1
0	0.5	0 0.5	4	210	1
0.166666666666667	0.5	0.166666666666667 0.5	5	210	1
0.166666666666667	1	0.166666666666667 1	6	210	1
0.333333333333333	1	0.333333333333333 1	7	210	1
0.5	1	0.5 1	8	210	1
0.333333333333333	1	0.333333333333333 1	9	210	1
0.166666666666667	1	0.166666666666667 1	10	210	1
0	1	0 1	11	210	1
0.166666666666667	1	0.166666666666667 1	12	210	1
0.333333333333333	1	0.333333333333333 1	13	210	1
0.5	1	0.5 1	14	210	1
0.5	0.5	0.5 0.5	15	210	1
0.5	1	0.5 1	16	210	1
1	1	1 1	17	210	1
0.833333333333333	1	0.833333333333333 1	18	210	1
1	1	1 1	19	210	1
0.833333333333333	1	0.833333333333333 1	20	210	1
1	1	1 1	21	210	1
0.833333333333333	1	0.833333333333333 1	22	210	1
1	1	1 1	23	210	1
0	0	0 0	1	211	1
0	0.5	0 0.5	2	211	1
0	0	0 0	3	211	1
0	0.5	0 0.5	4	211	1
0.166666666666667	0.5	0.166666666666667 0.5	5	211	1
0.333333333333333	0.5	0.333333333333333 0.5	6	211	1
0.5	0.5	0.5 0.5	7	211	1
0.333333333333333	0.5	0.333333333333333 0.5	8	211	1
0.333333333333333	1	0.333333333333333 1	9	211	1
0.166666666666667	1	0.166666666666667 1	10	211	1
0	1	0 1	11	211	1
0.166666666666667	1	0.166666666666667 1	12	211	1
0.333333333333333	1	0.333333333333333 1	13	211	1
0.333333333333333	0.5	0.333333333333333 0.5	14	211	1
0.5	0.5	0.5 0.5	15	211	1
0.5	1	0.5 1	16	211	1
1	1	1 1	17	211	1
0.833333333333333	1	0.833333333333333 1	18	211	1
1	1	1 1	19	211	1
0.833333333333333	1	0.833333333333333 1	20	211	1
1	1	1 1	21	211	1
0.833333333333333	1	0.833333333333333 1	22	211	1
1	1	1 1	23	211	1
0	0	0 0	1	212	1
0	0.5	0 0.5	2	212	1
0	1	0 1	3	212	1
0	0.5	0 0.5	4	212	1
0	0	0 0	5	212	1
0	0.5	0 0.5	6	212	1
0	1	0 1	7	212	1
0.166666666666667	1	0.166666666666667 1	8	212	1
0.333333333333333	1	0.333333333333333 1	9	212	1
0.5	1	0.5 1	10	212	1
0.333333333333333	1	0.333333333333333 1	11	212	1
0.166666666666667	1	0.166666666666667 1	12	212	1
0	1	0 1	13	212	1
0.166666666666667	1	0.166666666666667 1	14	212	1
0.333333333333333	1	0.333333333333333 1	15	212	1
0.5	1	0.5 1	16	212	1
1	1	1 1	17	212	1
0.833333333333333	1	0.833333333333333 1	18	212	1
1	1	1 1	19	212	1
0.833333333333333	1	0.833333333333333 1	20	212	1
1	1	1 1	21	212	1
0.833333333333333	1	0.833333333333333 1	22	212	1
1	1	1 1	23	212	1
0	0	0 0	1	213	1
0	0.5	0 0.5	2	213	1
0.166666666666667	0.5	0.166666666666667 0.5	3	213	1
0.333333333333333	0.5	0.333333333333333 0.5	4	213	1
0.333333333333333	1	0.333333333333333 1	5	213	1
0.166666666666667	1	0.166666666666667 1	6	213	1
0	1	0 1	7	213	1
0.166666666666667	1	0.166666666666667 1	8	213	1
0.333333333333333	1	0.333333333333333 1	9	213	1
0.333333333333333	0.5	0.333333333333333 0.5	10	213	1
0.333333333333333	0	0.333333333333333 0	11	213	1
0.333333333333333	0.5	0.333333333333333 0.5	12	213	1
0.333333333333333	1	0.333333333333333 1	13	213	1
1	1	1 1	14	213	1
0.833333333333333	1	0.833333333333333 1	15	213	1
0.666666666666667	1	0.666666666666667 1	16	213	1
0.833333333333333	1	0.833333333333333 1	17	213	1
0.666666666666667	1	0.666666666666667 1	18	213	1
0.833333333333333	1	0.833333333333333 1	19	213	1
1	1	1 1	20	213	1
0.833333333333333	1	0.833333333333333 1	21	213	1
1	1	1 1	22	213	1
0	0	0 0	1	214	1
0	0.5	0 0.5	2	214	1
0	0	0 0	3	214	1
0	0.5	0 0.5	4	214	1
0	1	0 1	5	214	1
0.166666666666667	1	0.166666666666667 1	6	214	1
0.333333333333333	1	0.333333333333333 1	7	214	1
0.166666666666667	1	0.166666666666667 1	8	214	1
0	1	0 1	9	214	1
0.166666666666667	1	0.166666666666667 1	10	214	1
0.333333333333333	1	0.333333333333333 1	11	214	1
0.333333333333333	0.5	0.333333333333333 0.5	12	214	1
0.333333333333333	1	0.333333333333333 1	13	214	1
1	1	1 1	14	214	1
0.833333333333333	1	0.833333333333333 1	15	214	1
0.666666666666667	1	0.666666666666667 1	16	214	1
0.833333333333333	1	0.833333333333333 1	17	214	1
0.666666666666667	1	0.666666666666667 1	18	214	1
0.833333333333333	1	0.833333333333333 1	19	214	1
1	1	1 1	20	214	1
0.833333333333333	1	0.833333333333333 1	21	214	1
1	1	1 1	22	214	1
0	0	0 0	1	215	1
0	0.5	0 0.5	2	215	1
0	0	0 0	3	215	1
0	0.5	0 0.5	4	215	1
0.166666666666667	0.5	0.166666666666667 0.5	5	215	1
0.333333333333333	0.5	0.333333333333333 0.5	6	215	1
0.333333333333333	1	0.333333333333333 1	7	215	1
0.166666666666667	1	0.166666666666667 1	8	215	1
0	1	0 1	9	215	1
0.166666666666667	1	0.166666666666667 1	10	215	1
0.333333333333333	1	0.333333333333333 1	11	215	1
0.333333333333333	0.5	0.333333333333333 0.5	12	215	1
0.333333333333333	1	0.333333333333333 1	13	215	1
1	1	1 1	14	215	1
0.833333333333333	1	0.833333333333333 1	15	215	1
0.666666666666667	1	0.666666666666667 1	16	215	1
0.833333333333333	1	0.833333333333333 1	17	215	1
0.666666666666667	1	0.666666666666667 1	18	215	1
0.833333333333333	1	0.833333333333333 1	19	215	1
1	1	1 1	20	215	1
0.833333333333333	1	0.833333333333333 1	21	215	1
1	1	1 1	22	215	1
0	0	0 0	1	216	1
0	0.5	0 0.5	2	216	1
0	1	0 1	3	216	1
0	0.5	0 0.5	4	216	1
0	0	0 0	5	216	1
0	0.5	0 0.5	6	216	1
0	1	0 1	7	216	1
0.166666666666667	1	0.166666666666667 1	8	216	1
0.333333333333333	1	0.333333333333333 1	9	216	1
0.166666666666667	1	0.166666666666667 1	10	216	1
0	1	0 1	11	216	1
0.166666666666667	1	0.166666666666667 1	12	216	1
0.333333333333333	1	0.333333333333333 1	13	216	1
1	1	1 1	14	216	1
0.833333333333333	1	0.833333333333333 1	15	216	1
0.666666666666667	1	0.666666666666667 1	16	216	1
0.833333333333333	1	0.833333333333333 1	17	216	1
0.666666666666667	1	0.666666666666667 1	18	216	1
0.833333333333333	1	0.833333333333333 1	19	216	1
1	1	1 1	20	216	1
0.833333333333333	1	0.833333333333333 1	21	216	1
1	1	1 1	22	216	1
0	0	0 0	1	217	1
0.166666666666667	0	0.166666666666667 0	2	217	1
0.166666666666667	0.5	0.166666666666667 0.5	3	217	1
0.333333333333333	0.5	0.333333333333333 0.5	4	217	1
0.166666666666667	0.5	0.166666666666667 0.5	5	217	1
0.166666666666667	1	0.166666666666667 1	6	217	1
0	1	0 1	7	217	1
0.166666666666667	1	0.166666666666667 1	8	217	1
0.166666666666667	0.5	0.166666666666667 0.5	9	217	1
0.333333333333333	0.5	0.333333333333333 0.5	10	217	1
0.333333333333333	0	0.333333333333333 0	11	217	1
0.333333333333333	0.5	0.333333333333333 0.5	12	217	1
0.333333333333333	1	0.333333333333333 1	13	217	1
1	1	1 1	14	217	1
0.833333333333333	1	0.833333333333333 1	15	217	1
0.666666666666667	1	0.666666666666667 1	16	217	1
0.833333333333333	1	0.833333333333333 1	17	217	1
1	1	1 1	18	217	1
0.833333333333333	1	0.833333333333333 1	19	217	1
1	1	1 1	20	217	1
0.833333333333333	1	0.833333333333333 1	21	217	1
1	1	1 1	22	217	1
0	0	0 0	1	218	1
0	0.5	0 0.5	2	218	1
0	0	0 0	3	218	1
0	0.5	0 0.5	4	218	1
0.166666666666667	0.5	0.166666666666667 0.5	5	218	1
0.166666666666667	1	0.166666666666667 1	6	218	1
0.333333333333333	1	0.333333333333333 1	7	218	1
0.166666666666667	1	0.166666666666667 1	8	218	1
0	1	0 1	9	218	1
0.166666666666667	1	0.166666666666667 1	10	218	1
0.333333333333333	1	0.333333333333333 1	11	218	1
0.333333333333333	0.5	0.333333333333333 0.5	12	218	1
0.333333333333333	1	0.333333333333333 1	13	218	1
1	1	1 1	14	218	1
0.833333333333333	1	0.833333333333333 1	15	218	1
0.666666666666667	1	0.666666666666667 1	16	218	1
0.833333333333333	1	0.833333333333333 1	17	218	1
1	1	1 1	18	218	1
0.833333333333333	1	0.833333333333333 1	19	218	1
1	1	1 1	20	218	1
0.833333333333333	1	0.833333333333333 1	21	218	1
1	1	1 1	22	218	1
0	0	0 0	1	219	1
0	0.5	0 0.5	2	219	1
0	0	0 0	3	219	1
0	0.5	0 0.5	4	219	1
0.166666666666667	0.5	0.166666666666667 0.5	5	219	1
0.333333333333333	0.5	0.333333333333333 0.5	6	219	1
0.166666666666667	0.5	0.166666666666667 0.5	7	219	1
0.166666666666667	1	0.166666666666667 1	8	219	1
0	1	0 1	9	219	1
0.166666666666667	1	0.166666666666667 1	10	219	1
0.166666666666667	0.5	0.166666666666667 0.5	11	219	1
0.333333333333333	0.5	0.333333333333333 0.5	12	219	1
0.333333333333333	1	0.333333333333333 1	13	219	1
1	1	1 1	14	219	1
0.833333333333333	1	0.833333333333333 1	15	219	1
0.666666666666667	1	0.666666666666667 1	16	219	1
0.833333333333333	1	0.833333333333333 1	17	219	1
1	1	1 1	18	219	1
0.833333333333333	1	0.833333333333333 1	19	219	1
1	1	1 1	20	219	1
0.833333333333333	1	0.833333333333333 1	21	219	1
1	1	1 1	22	219	1
0	0	0 0	1	220	1
0	0.5	0 0.5	2	220	1
0	1	0 1	3	220	1
0	0.5	0 0.5	4	220	1
0	0	0 0	5	220	1
0	0.5	0 0.5	6	220	1
0	1	0 1	7	220	1
0.166666666666667	1	0.166666666666667 1	8	220	1
0.333333333333333	1	0.333333333333333 1	9	220	1
0.166666666666667	1	0.166666666666667 1	10	220	1
0	1	0 1	11	220	1
0.166666666666667	1	0.166666666666667 1	12	220	1
0.333333333333333	1	0.333333333333333 1	13	220	1
1	1	1 1	14	220	1
0.833333333333333	1	0.833333333333333 1	15	220	1
0.666666666666667	1	0.666666666666667 1	16	220	1
0.833333333333333	1	0.833333333333333 1	17	220	1
1	1	1 1	18	220	1
0.833333333333333	1	0.833333333333333 1	19	220	1
1	1	1 1	20	220	1
0.833333333333333	1	0.833333333333333 1	21	220	1
1	1	1 1	22	220	1
0	0	0 0	1	221	1
0	0.5	0 0.5	2	221	1
0.166666666666667	0.5	0.166666666666667 0.5	3	221	1
0.166666666666667	1	0.166666666666667 1	4	221	1
0	1	0 1	5	221	1
0.166666666666667	1	0.166666666666667 1	6	221	1
0.166666666666667	0.5	0.166666666666667 0.5	7	221	1
0.166666666666667	0	0.166666666666667 0	8	221	1
0.166666666666667	0.5	0.166666666666667 0.5	9	221	1
0.166666666666667	1	0.166666666666667 1	10	221	1
1	1	1 1	11	221	1
0.833333333333333	1	0.833333333333333 1	12	221	1
0.666666666666667	1	0.666666666666667 1	13	221	1
0.5	1	0.5 1	14	221	1
0.666666666666667	1	0.666666666666667 1	15	221	1
0.833333333333333	1	0.833333333333333 1	16	221	1
0.666666666666667	1	0.666666666666667 1	17	221	1
0.833333333333333	1	0.833333333333333 1	18	221	1
1	1	1 1	19	221	1
0.833333333333333	1	0.833333333333333 1	20	221	1
1	1	1 1	21	221	1
0	0	0 0	1	222	1
0	0.5	0 0.5	2	222	1
0	0	0 0	3	222	1
0	0.5	0 0.5	4	222	1
0	1	0 1	5	222	1
0.166666666666667	1	0.166666666666667 1	6	222	1
0	1	0 1	7	222	1
0.166666666666667	1	0.166666666666667 1	8	222	1
0.166666666666667	0.5	0.166666666666667 0.5	9	222	1
0.166666666666667	1	0.166666666666667 1	10	222	1
1	1	1 1	11	222	1
0.833333333333333	1	0.833333333333333 1	12	222	1
0.666666666666667	1	0.666666666666667 1	13	222	1
0.5	1	0.5 1	14	222	1
0.666666666666667	1	0.666666666666667 1	15	222	1
0.833333333333333	1	0.833333333333333 1	16	222	1
0.666666666666667	1	0.666666666666667 1	17	222	1
0.833333333333333	1	0.833333333333333 1	18	222	1
1	1	1 1	19	222	1
0.833333333333333	1	0.833333333333333 1	20	222	1
1	1	1 1	21	222	1
0	0	0 0	1	223	1
0	0.5	0 0.5	2	223	1
0	0	0 0	3	223	1
0	0.5	0 0.5	4	223	1
0.166666666666667	0.5	0.166666666666667 0.5	5	223	1
0.166666666666667	1	0.166666666666667 1	6	223	1
0	1	0 1	7	223	1
0.166666666666667	1	0.166666666666667 1	8	223	1
0.166666666666667	0.5	0.166666666666667 0.5	9	223	1
0.166666666666667	1	0.166666666666667 1	10	223	1
1	1	1 1	11	223	1
0.833333333333333	1	0.833333333333333 1	12	223	1
0.666666666666667	1	0.666666666666667 1	13	223	1
0.5	1	0.5 1	14	223	1
0.666666666666667	1	0.666666666666667 1	15	223	1
0.833333333333333	1	0.833333333333333 1	16	223	1
0.666666666666667	1	0.666666666666667 1	17	223	1
0.833333333333333	1	0.833333333333333 1	18	223	1
1	1	1 1	19	223	1
0.833333333333333	1	0.833333333333333 1	20	223	1
1	1	1 1	21	223	1
0	0	0 0	1	224	1
0	0.5	0 0.5	2	224	1
0	1	0 1	3	224	1
0	0.5	0 0.5	4	224	1
0	0	0 0	5	224	1
0	0.5	0 0.5	6	224	1
0	1	0 1	7	224	1
0.166666666666667	1	0.166666666666667 1	8	224	1
0	1	0 1	9	224	1
0.166666666666667	1	0.166666666666667 1	10	224	1
1	1	1 1	11	224	1
0.833333333333333	1	0.833333333333333 1	12	224	1
0.666666666666667	1	0.666666666666667 1	13	224	1
0.5	1	0.5 1	14	224	1
0.666666666666667	1	0.666666666666667 1	15	224	1
0.833333333333333	1	0.833333333333333 1	16	224	1
0.666666666666667	1	0.666666666666667 1	17	224	1
0.833333333333333	1	0.833333333333333 1	18	224	1
1	1	1 1	19	224	1
0.833333333333333	1	0.833333333333333 1	20	224	1
1	1	1 1	21	224	1
0	0	0 0	1	225	1
0.166666666666667	0	0.166666666666667 0	2	225	1
0.333333333333333	0	0.333333333333333 0	3	225	1
0.333333333333333	0.5	0.333333333333333 0.5	4	225	1
0.5	0.5	0.5 0.5	5	225	1
0.333333333333333	0.5	0.333333333333333 0.5	6	225	1
0.333333333333333	1	0.333333333333333 1	7	225	1
0.166666666666667	1	0.166666666666667 1	8	225	1
